timestamp,device_id,latitude,longitude,reachable,telemetry_age_sec,signal_strength_dbm,neighbor_fail_count,engine_temp_c,failure_reason
2026-08-30 05:07:16.529681,EQ-0238,27.933303023593982,34.498278642256295,True,2,-53,0,90,NORMAL
2026-08-30 01:24:16.529681,EQ-0125,27.76618202191924,35.325083699090996,True,14,-62,0,92,NORMAL
2026-08-30 05:49:16.529681,EQ-0111,27.67389249465769,35.02932061582811,True,1,-57,0,75,NORMAL
2026-08-30 15:00:16.529681,EQ-0304,27.603584116981423,34.636313930356394,True,25,-61,0,92,NORMAL
2026-08-30 18:04:16.529681,EQ-0012,27.881309029829342,34.90187797074086,False,3345,-45,0,105,DEVICE_FAILURE
2026-08-30 08:24:16.529681,EQ-0093,27.81115020117875,35.08044323204296,True,1,-66,0,70,NORMAL
2026-08-30 15:26:16.529681,EQ-0004,27.613168875978452,34.69026050720957,True,29,-68,0,84,NORMAL
2026-08-30 11:32:16.529681,EQ-0347,27.146890510564077,35.46870635281197,False,332,-124,8,74,NETWORK_OUTAGE
2026-08-30 00:40:16.529681,EQ-0411,27.89700227674698,34.99007959959147,True,17,-64,0,91,NORMAL
2026-08-30 14:02:16.529681,EQ-0396,27.504880579315483,35.15873453256911,True,7,-58,0,87,NORMAL
2026-08-30 21:33:16.529681,EQ-0432,27.433283531651632,34.60870021454587,True,7,-59,0,71,NORMAL
2026-08-30 14:25:16.529681,EQ-0249,27.13397426202565,34.654341409674636,True,17,-51,0,77,NORMAL
2026-08-30 17:21:16.529681,EQ-0212,27.319314093599477,34.83538509759552,True,28,-58,0,73,NORMAL
2026-08-30 02:30:16.529681,EQ-0255,27.56759666522027,35.40428512574069,True,7,-59,0,83,NORMAL
2026-08-30 17:32:16.529681,EQ-0315,26.900693556954323,34.585087707316234,True,1,-67,0,81,NORMAL
2026-08-30 03:56:16.529681,EQ-0298,27.16601260410059,35.15042791002605,True,10,-67,0,93,NORMAL
2026-08-30 01:59:16.529681,EQ-0375,27.453738947086578,35.02695748184997,True,5,-69,0,70,NORMAL
2026-08-30 15:55:16.529681,EQ-0188,27.460092297210732,34.68378545140495,True,3,-67,0,77,NORMAL
2026-08-30 20:36:16.529681,EQ-0065,27.291870017750973,35.10273526375307,False,1199,-125,3,91,NETWORK_OUTAGE
2026-08-30 03:10:16.529681,EQ-0472,27.132876546003118,34.25674816441129,False,1161,-125,8,91,NETWORK_OUTAGE
2026-08-30 10:36:16.529681,EQ-0199,27.599123396708833,35.165319148870466,True,4,-62,0,80,NORMAL
2026-08-30 20:31:16.529681,EQ-0345,27.92509219215127,35.36224737478236,True,25,-62,0,93,NORMAL
2026-08-30 16:15:16.529681,EQ-0309,27.42718133953615,35.300011233747774,True,3,-61,0,78,NORMAL
2026-08-30 02:21:16.529681,EQ-0335,27.646812326167108,35.29082111493712,False,2972,-116,6,93,NETWORK_OUTAGE
2026-08-30 01:45:16.529681,EQ-0467,27.39148490365482,35.05360093256572,True,18,-70,0,80,NORMAL
2026-08-30 14:35:16.529681,EQ-0176,27.46335432617156,35.0411866338463,True,22,-59,0,73,NORMAL
2026-08-30 06:03:16.529681,EQ-0047,27.360013440954567,34.88944843635317,True,20,-64,0,94,NORMAL
2026-08-30 06:51:16.529681,EQ-0433,27.415828488020434,34.815191736884614,False,3957,-51,0,111,DEVICE_FAILURE
2026-08-30 22:32:16.529681,EQ-0271,27.304920868773348,35.21388321783544,True,19,-54,0,76,SENSOR_FAILURE
2026-08-30 09:34:16.529681,EQ-0039,27.909668111129655,34.986051025662036,True,2,-59,0,70,NORMAL
2026-08-30 19:24:16.529681,EQ-0317,27.734842047497725,35.277203317177154,True,14,-54,0,81,NORMAL
2026-08-30 10:19:16.529681,EQ-0492,27.64916994540736,35.14854136101379,False,879,-120,5,82,NETWORK_OUTAGE
2026-08-30 23:01:16.529681,EQ-0221,27.162457638058534,35.02277153169275,True,19,-60,0,93,NORMAL
2026-08-30 05:35:16.529681,EQ-0409,27.489767839703138,35.085085161651506,True,26,-64,0,94,NORMAL
2026-08-30 08:00:16.529681,EQ-0004,27.421697382748306,35.00282790816913,True,5,-62,0,74,NORMAL
2026-08-30 17:31:16.529681,EQ-0005,27.869495221722538,34.78844798072947,True,3,-61,0,77,NORMAL
2026-08-30 05:56:16.529681,EQ-0440,27.403517726086225,35.14428639701999,True,3,-58,0,88,NORMAL
2026-08-30 10:04:16.529681,EQ-0468,27.889189260177663,34.976187157993905,False,5631,-49,0,124,DEVICE_FAILURE
2026-08-30 18:58:16.529681,EQ-0143,27.46055245640323,34.75885896570309,False,738,-57,0,121,DEVICE_FAILURE
2026-08-30 04:54:16.529681,EQ-0149,27.323234318387733,34.85449275789527,False,2826,-44,0,129,DEVICE_FAILURE
2026-08-30 00:20:16.529681,EQ-0278,27.133571450474278,34.91329833393684,True,0,-51,0,92,NORMAL
2026-08-30 05:03:16.529681,EQ-0323,27.485604261544825,34.58980206161451,False,1920,-44,0,108,DEVICE_FAILURE
2026-08-30 14:19:16.529681,EQ-0139,27.981771216961484,35.14246919731472,True,14,-54,0,82,NORMAL
2026-08-30 00:08:16.529681,EQ-0024,27.75595791985306,35.157450667842994,True,14,-64,0,92,NORMAL
2026-08-30 14:33:16.529681,EQ-0148,27.556006031991227,34.542255505215266,False,3421,-121,7,88,NETWORK_OUTAGE
2026-08-30 13:13:16.529681,EQ-0382,28.140596337192786,34.899036523637264,True,7,-61,0,92,NORMAL
2026-08-30 13:50:16.529681,EQ-0185,27.992799955356904,34.664018258898615,True,7,-60,0,89,NORMAL
2026-08-30 03:16:16.529681,EQ-0264,27.856114676380447,34.859530549168895,True,28,-67,0,76,SENSOR_FAILURE
2026-08-30 00:35:16.529681,EQ-0320,27.43532067459805,35.28070231377522,True,21,-53,0,90,NORMAL
2026-08-30 22:06:16.529681,EQ-0139,27.263535449809424,34.68261900139733,True,54,-65,0,70,SENSOR_FAILURE
2026-08-30 11:42:16.529681,EQ-0320,27.283149561446525,34.34733536690373,True,19,-55,0,88,NORMAL
2026-08-30 04:03:16.529681,EQ-0140,27.114473609040044,34.90600373815171,True,14,-53,0,76,NORMAL
2026-08-30 18:56:16.529681,EQ-0386,27.24532860308886,34.60739476070326,True,0,-68,0,74,NORMAL
2026-08-30 16:49:16.529681,EQ-0014,27.738018560532666,34.8917700760411,False,7190,-52,0,115,DEVICE_FAILURE
2026-08-30 20:19:16.529681,EQ-0359,27.77203528000263,35.12175508000787,True,24,-52,0,72,NORMAL
2026-08-30 03:59:16.529681,EQ-0323,27.61415609159489,35.207210266804594,False,2301,-48,0,106,DEVICE_FAILURE
2026-08-30 19:39:16.529681,EQ-0120,27.137786179367687,35.320674805527595,True,16,-52,0,92,NORMAL
2026-08-30 08:17:16.529681,EQ-0396,27.317769732176437,34.665224687826125,True,6,-60,0,78,NORMAL
2026-08-30 20:43:16.529681,EQ-0068,27.801018652294108,34.729038223061494,False,2603,-45,0,111,DEVICE_FAILURE
2026-08-30 22:10:16.529681,EQ-0096,27.381139902956683,35.079061177078245,True,7,-58,0,89,NORMAL
2026-08-30 07:18:16.529681,EQ-0261,27.714167510627938,34.62184111311682,True,29,-54,0,71,NORMAL
2026-08-30 18:26:16.529681,EQ-0437,27.355951315042088,35.00904219839455,True,24,-64,0,83,NORMAL
2026-08-30 06:07:16.529681,EQ-0481,27.96944737469952,34.80735566213579,True,28,-55,0,90,NORMAL
2026-08-30 15:15:16.529681,EQ-0014,27.250209181779013,35.026824634417856,False,6474,-51,0,111,DEVICE_FAILURE
2026-08-30 15:18:16.529681,EQ-0165,27.295767330102446,35.087679636846715,True,28,-59,0,88,NORMAL
2026-08-30 00:47:16.529681,EQ-0280,27.48990087675726,34.59321624863626,True,6,-59,0,76,NORMAL
2026-08-30 12:57:16.529681,EQ-0374,27.36867838346526,35.036907668758445,True,18,-60,0,87,NORMAL
2026-08-30 09:33:16.529681,EQ-0256,27.561945651327036,35.048705959478674,True,29,-61,0,91,NORMAL
2026-08-30 07:10:16.529681,EQ-0270,27.503314097731668,34.650575302299885,False,2374,-124,14,90,NETWORK_OUTAGE
2026-08-30 05:20:16.529681,EQ-0435,27.439049441304597,34.95180401409018,False,2216,-116,8,77,NETWORK_OUTAGE
2026-08-30 14:07:16.529681,EQ-0489,27.609072019768778,35.30476435526472,True,21,-57,0,94,SENSOR_FAILURE
2026-08-30 17:01:16.529681,EQ-0379,27.408383414238774,35.303132564847964,True,17,-69,0,84,NORMAL
2026-08-30 12:30:16.529681,EQ-0120,27.2496985440252,34.79268368678183,True,1,-53,0,84,NORMAL
2026-08-30 20:54:16.529681,EQ-0239,27.574746932463036,35.141652430868724,True,4,-63,0,90,NORMAL
2026-08-30 07:37:16.529681,EQ-0382,27.256436099339982,35.21348652025525,True,8,-66,0,74,NORMAL
2026-08-30 20:58:16.529681,EQ-0324,27.405619565767385,35.45905568713897,True,15,-64,0,87,NORMAL
2026-08-30 15:11:16.529681,EQ-0479,27.791678455243968,34.66462350092693,True,6,-64,0,77,SENSOR_FAILURE
2026-08-30 09:42:16.529681,EQ-0320,27.39625357307869,35.111291767540585,True,19,-69,0,73,NORMAL
2026-08-30 23:18:16.529681,EQ-0072,26.50366563332326,34.82293341010831,True,51,-66,0,80,SENSOR_FAILURE
2026-08-30 05:26:16.529681,EQ-0428,27.493991840946943,34.559112184656044,True,28,-68,0,82,NORMAL
2026-08-30 17:24:16.529681,EQ-0166,27.443850335640843,35.38287919636207,True,6,-54,0,85,NORMAL
2026-08-30 09:06:16.529681,EQ-0293,27.964422319563234,34.97959313278854,True,1,-62,0,82,NORMAL
2026-08-30 02:44:16.529681,EQ-0002,27.383447879864345,35.24766712246087,True,29,-64,0,83,NORMAL
2026-08-30 13:14:16.529681,EQ-0102,27.30931051524152,34.50797187328705,True,4,-67,0,83,NORMAL
2026-08-30 19:36:16.529681,EQ-0491,27.106272897341977,35.315735189484215,True,12,-62,0,81,NORMAL
2026-08-30 13:29:16.529681,EQ-0173,27.006687667628857,35.60797262408338,True,22,-65,0,93,NORMAL
2026-08-30 20:32:16.529681,EQ-0002,27.854240918169868,34.957735349103686,False,6673,-52,0,128,DEVICE_FAILURE
2026-08-30 17:09:16.529681,EQ-0230,27.360679465577025,35.42716968117406,True,27,-55,0,73,NORMAL
2026-08-30 08:39:16.529681,EQ-0038,27.375255137036405,35.27836062964256,True,7,-70,0,82,NORMAL
2026-08-30 05:01:16.529681,EQ-0432,27.470715536330463,34.54534206158432,True,10,-64,0,87,NORMAL
2026-08-30 13:18:16.529681,EQ-0181,27.311884746365795,35.362250958485575,True,41,-65,0,87,SENSOR_FAILURE
2026-08-30 08:45:16.531104,EQ-0440,27.707583808353267,35.04461677722621,False,1210,-46,0,112,DEVICE_FAILURE
2026-08-30 12:02:16.531104,EQ-0331,27.119314305962543,34.897235291650325,True,0,-51,0,94,NORMAL
2026-08-30 17:54:16.531104,EQ-0237,27.613248429519473,34.186265421325075,True,29,-64,0,93,NORMAL
2026-08-30 07:15:16.531104,EQ-0242,27.829839131418694,34.894501944849736,False,1383,-119,6,89,NETWORK_OUTAGE
2026-08-30 22:46:16.531104,EQ-0202,27.299492550802732,34.581641468640356,False,3349,-58,0,117,DEVICE_FAILURE
2026-08-30 21:05:16.531104,EQ-0331,26.92803404694476,34.81569356363579,True,8,-63,0,90,NORMAL
2026-08-30 01:26:16.531104,EQ-0448,27.20519332174153,34.821966702535825,False,2179,-118,7,91,NETWORK_OUTAGE
2026-08-30 10:50:16.531104,EQ-0233,27.32409775960998,34.75532694366855,True,10,-57,0,86,NORMAL
2026-08-30 14:10:16.531104,EQ-0227,27.766389935489585,34.91316022360295,True,20,-66,0,76,SENSOR_FAILURE
2026-08-30 07:17:16.531104,EQ-0425,26.998429119647394,34.785585949657595,True,8,-59,0,77,SENSOR_FAILURE
2026-08-30 18:41:16.531104,EQ-0388,27.646889379407046,35.27725447730718,False,826,-123,14,78,NETWORK_OUTAGE
2026-08-30 11:08:16.531104,EQ-0434,26.732513642202072,34.91962722549033,True,0,-55,0,73,NORMAL
2026-08-30 02:59:16.531104,EQ-0042,27.40060544641102,35.11832656368347,False,6995,-57,0,105,DEVICE_FAILURE
2026-08-30 11:13:16.531104,EQ-0363,27.670962912793858,34.79718369003536,True,6,-60,0,79,NORMAL
2026-08-30 20:14:16.531104,EQ-0273,27.66859959561554,34.45342559622867,True,22,-60,0,91,SENSOR_FAILURE
2026-08-30 09:23:16.531104,EQ-0389,27.46082736281145,35.138399213910624,False,1386,-54,0,116,DEVICE_FAILURE
2026-08-30 03:14:16.531104,EQ-0283,27.076068443061192,35.229391253486305,True,6,-53,0,83,NORMAL
2026-08-30 05:53:16.531104,EQ-0441,27.582561348419116,34.629517432015895,True,8,-65,0,74,NORMAL
2026-08-30 16:28:16.531104,EQ-0295,28.426194143333703,35.12727517630066,True,25,-59,0,72,NORMAL
2026-08-30 19:00:16.531104,EQ-0212,27.322935616339855,34.963850775830196,True,28,-61,0,71,NORMAL
2026-08-30 02:48:16.531104,EQ-0422,27.284032691383178,34.96933796871458,True,23,-66,0,85,SENSOR_FAILURE
2026-08-30 11:36:16.531104,EQ-0240,27.907482720558857,34.525123778023655,True,19,-57,0,94,NORMAL
2026-08-30 12:25:16.531104,EQ-0348,27.52602291134546,34.707542859343505,True,1,-62,0,71,NORMAL
2026-08-30 09:24:16.531104,EQ-0445,27.389865748978306,35.00947670184577,True,22,-53,0,75,NORMAL
2026-08-30 04:55:16.531104,EQ-0048,26.936996279930113,34.760284198407874,False,3509,-121,6,81,NETWORK_OUTAGE
2026-08-30 23:11:16.531104,EQ-0124,27.05832279095511,34.31449396882038,True,14,-63,0,77,NORMAL
2026-08-30 18:36:16.531104,EQ-0411,27.427989105199803,34.21897305242858,False,5138,-46,0,108,DEVICE_FAILURE
2026-08-30 16:41:16.531104,EQ-0365,27.568725053542927,34.92451031999421,False,4540,-48,0,119,DEVICE_FAILURE
2026-08-30 21:41:16.531104,EQ-0371,27.523075700682607,34.84389094704886,True,18,-64,0,72,NORMAL
2026-08-30 12:09:16.531104,EQ-0204,28.029795264202352,35.13039583922015,True,19,-64,0,74,NORMAL
2026-08-30 18:47:16.531104,EQ-0175,27.952857197809656,34.10997407937778,False,3152,-59,0,121,DEVICE_FAILURE
2026-08-30 09:48:16.531104,EQ-0265,27.526630005756335,35.09939877561824,True,7,-68,0,71,NORMAL
2026-08-30 20:54:16.531104,EQ-0014,27.51807161278362,35.29773298899749,True,24,-62,0,82,NORMAL
2026-08-30 04:43:16.531104,EQ-0377,27.939750793580888,35.32776135008249,True,3,-60,0,78,NORMAL
2026-08-30 08:01:16.531104,EQ-0491,27.73519446266825,34.93704259141609,True,4,-65,0,88,NORMAL
2026-08-30 19:09:16.531104,EQ-0284,27.603825505614367,35.434462121658655,True,0,-61,0,76,NORMAL
2026-08-30 09:47:16.531104,EQ-0021,27.389695662962215,34.740484270974775,False,417,-117,13,88,NETWORK_OUTAGE
2026-08-30 14:40:16.531104,EQ-0248,27.651030232354074,34.56276276064743,True,27,-63,0,85,NORMAL
2026-08-30 10:21:16.531104,EQ-0266,27.505010260180264,34.89046011866127,True,27,-59,0,85,NORMAL
2026-08-30 07:45:16.531104,EQ-0154,27.28064472772579,34.54426841262723,True,23,-62,0,74,NORMAL
2026-08-30 08:46:16.531104,EQ-0067,27.834158719394665,34.16001070922192,False,5462,-57,0,117,DEVICE_FAILURE
2026-08-30 12:26:16.531104,EQ-0360,26.91342345227253,34.53368657626292,False,6169,-45,0,107,DEVICE_FAILURE
2026-08-30 18:52:16.531104,EQ-0401,27.85978688092006,35.40432273502611,True,4,-69,0,70,NORMAL
2026-08-30 04:57:16.531104,EQ-0217,27.403093056305547,35.20583799026727,True,26,-56,0,85,NORMAL
2026-08-30 15:25:16.531104,EQ-0484,27.77487213889098,35.253478592529675,True,21,-52,0,91,NORMAL
2026-08-30 19:24:16.531104,EQ-0483,28.100576737774507,35.01321939047388,True,16,-68,0,77,NORMAL
2026-08-30 11:28:16.531104,EQ-0353,27.239584196269618,34.864210014609355,True,2,-59,0,85,NORMAL
2026-08-30 06:37:16.531104,EQ-0446,27.242638400063246,35.33738423336901,False,6446,-53,0,121,DEVICE_FAILURE
2026-08-30 15:31:16.531104,EQ-0319,27.353490425108866,34.9051582311081,False,7028,-41,0,124,DEVICE_FAILURE
2026-08-30 10:48:16.531104,EQ-0102,26.988679885493628,35.316186087646784,True,3,-62,0,84,NORMAL
2026-08-30 18:28:16.531104,EQ-0145,27.45370088723609,35.28805510081231,True,2,-51,0,78,NORMAL
2026-08-30 03:36:16.531104,EQ-0485,27.230935513569687,34.9787813301437,False,1962,-45,0,116,DEVICE_FAILURE
2026-08-30 18:51:16.531104,EQ-0358,27.938490145761378,34.47171052199548,True,11,-67,0,70,SENSOR_FAILURE
2026-08-30 17:56:16.531104,EQ-0125,27.76191981989963,35.18269533394773,True,3,-65,0,90,NORMAL
2026-08-30 04:35:16.531104,EQ-0417,27.58993846224895,34.503308191948975,False,3144,-124,4,89,NETWORK_OUTAGE
2026-08-30 03:22:16.531104,EQ-0413,27.734252003142114,34.649782032512356,True,24,-58,0,81,NORMAL
2026-08-30 19:25:16.531104,EQ-0163,27.97075208547665,35.54852253876776,True,22,-57,0,73,NORMAL
2026-08-30 18:40:16.531104,EQ-0426,27.275267990962927,34.756697054408754,True,28,-57,0,83,NORMAL
2026-08-30 12:54:16.531104,EQ-0132,27.563374855312617,35.177911182178924,True,35,-52,0,85,SENSOR_FAILURE
2026-08-30 00:44:16.531104,EQ-0256,27.269677882618897,34.78520839237447,True,47,-56,0,85,SENSOR_FAILURE
2026-08-30 05:50:16.531104,EQ-0438,28.194446477532832,35.06218176975041,True,11,-67,0,94,NORMAL
2026-08-30 09:39:16.531104,EQ-0030,27.303189572527803,35.33348944224232,True,23,-56,0,90,NORMAL
2026-08-30 09:14:16.531104,EQ-0117,27.60875486758453,35.3371696600674,True,27,-59,0,93,NORMAL
2026-08-30 22:00:16.531104,EQ-0494,27.896877848100658,34.834497458586,True,4,-70,0,80,NORMAL
2026-08-30 23:49:16.531104,EQ-0161,27.059521193911387,34.989411224843394,True,25,-69,0,82,NORMAL
2026-08-30 22:46:16.532111,EQ-0023,27.82200997473349,35.26087175559603,True,20,-60,0,73,NORMAL
2026-08-30 18:02:16.532111,EQ-0275,27.345254380811276,34.72247487703126,False,4767,-60,0,129,DEVICE_FAILURE
2026-08-30 20:38:16.532111,EQ-0304,27.084802060185428,35.06734946145596,True,20,-65,0,72,NORMAL
2026-08-30 18:06:16.532111,EQ-0491,27.36506865747424,35.38636682066376,True,21,-58,0,85,NORMAL
2026-08-30 05:03:16.532111,EQ-0343,27.28559726306478,34.75147492086491,True,24,-70,0,74,NORMAL
2026-08-30 11:29:16.532111,EQ-0170,27.82996498206604,34.97174756458121,False,5234,-44,0,115,DEVICE_FAILURE
2026-08-30 13:04:16.532111,EQ-0232,27.67945164510044,34.70734011931561,True,28,-70,0,71,NORMAL
2026-08-30 11:35:16.532111,EQ-0393,27.530775070652957,34.71621822043388,True,9,-67,0,79,NORMAL
2026-08-30 03:13:16.532111,EQ-0089,27.447466511177247,35.23280142321281,False,1030,-127,12,76,NETWORK_OUTAGE
2026-08-30 11:12:16.532111,EQ-0142,27.362552201422037,35.3637430111886,True,0,-62,0,80,NORMAL
2026-08-30 11:53:16.532111,EQ-0232,27.82323708792372,34.67014907979743,True,2,-68,0,90,NORMAL
2026-08-30 09:34:16.532111,EQ-0137,27.44815599443198,34.66128067345031,True,22,-65,0,92,NORMAL
2026-08-30 05:11:16.532111,EQ-0271,27.479539108242935,35.01356785719397,False,2911,-43,0,108,DEVICE_FAILURE
2026-08-30 05:03:16.532111,EQ-0310,27.82797360610702,34.95619806292975,True,25,-70,0,75,NORMAL
2026-08-30 14:17:16.532111,EQ-0251,27.826281369384322,34.44512344686758,True,23,-58,0,70,NORMAL
2026-08-30 06:24:16.532111,EQ-0320,27.400550183510145,35.02410869778891,True,13,-64,0,73,SENSOR_FAILURE
2026-08-30 09:22:16.532111,EQ-0417,27.320405558540198,34.93315351574398,True,24,-63,0,93,NORMAL
2026-08-30 23:06:16.532111,EQ-0224,27.186212754832823,35.045866779980194,True,14,-63,0,87,NORMAL
2026-08-30 06:58:16.532111,EQ-0322,27.30382289284213,34.93773332325224,False,1896,-123,13,81,NETWORK_OUTAGE
2026-08-30 07:05:16.532111,EQ-0409,27.540073727084113,35.04155818583141,True,14,-64,0,82,NORMAL
2026-08-30 17:02:16.532111,EQ-0264,27.618919490556962,34.871639719814056,True,28,-69,0,92,NORMAL
2026-08-30 08:20:16.532111,EQ-0469,26.94570019279093,35.59597223752146,True,16,-68,0,81,NORMAL
2026-08-30 09:17:16.532111,EQ-0495,27.593207765012977,34.94729896377005,True,4,-61,0,79,NORMAL
2026-08-30 03:15:16.532111,EQ-0181,27.213849737836778,34.839872557481975,True,10,-67,0,83,NORMAL
2026-08-30 04:18:16.532111,EQ-0418,27.750475204228024,34.59546567529067,True,6,-70,0,77,NORMAL
2026-08-30 11:12:16.532111,EQ-0195,27.387221526358594,35.07835536238389,True,10,-57,0,80,NORMAL
2026-08-30 04:12:16.532111,EQ-0160,27.30766650375417,35.4976609083366,False,3555,-130,7,81,NETWORK_OUTAGE
2026-08-30 11:17:16.532111,EQ-0187,27.45103984767558,34.82953374898607,True,8,-56,0,79,NORMAL
2026-08-30 06:05:16.532111,EQ-0032,27.50603717089871,34.555885883802304,False,3244,-130,3,92,NETWORK_OUTAGE
2026-08-30 14:45:16.532111,EQ-0155,27.297155284384484,34.42233908458804,True,12,-55,0,71,NORMAL
2026-08-30 02:17:16.532111,EQ-0289,27.25061363135543,34.85271531508044,True,3,-52,0,87,NORMAL
2026-08-30 13:28:16.532111,EQ-0133,27.333942389493934,35.14364717300234,True,23,-64,0,76,NORMAL
2026-08-30 03:18:16.532111,EQ-0264,27.208875026131242,35.36014713703212,True,14,-67,0,93,NORMAL
2026-08-30 19:47:16.532111,EQ-0259,27.5233657180942,35.463227799057215,True,1,-55,0,76,NORMAL
2026-08-30 05:07:16.532111,EQ-0293,27.052004682419472,35.017006243189535,True,20,-60,0,91,NORMAL
2026-08-30 05:00:16.532111,EQ-0196,27.30099850294631,34.587455182387906,False,4484,-57,0,127,DEVICE_FAILURE
2026-08-30 14:17:16.532111,EQ-0154,27.485382709018324,34.92365337622004,True,3,-58,0,78,NORMAL
2026-08-30 12:56:16.532111,EQ-0048,27.19264215692741,35.03752043427814,True,51,-60,0,86,SENSOR_FAILURE
2026-08-30 02:16:16.532111,EQ-0381,28.263816360782837,35.51369140623128,False,6774,-57,0,114,DEVICE_FAILURE
2026-08-30 21:42:16.532111,EQ-0488,27.630424156728395,35.314132195905465,True,8,-64,0,93,NORMAL
2026-08-30 06:05:16.532111,EQ-0059,27.808819285440595,34.85852758899304,False,890,-50,0,127,DEVICE_FAILURE
2026-08-30 22:59:16.532111,EQ-0020,27.915410810900834,34.87736903566828,True,14,-57,0,76,SENSOR_FAILURE
2026-08-30 11:55:16.532111,EQ-0283,27.459044403392117,35.13481746411803,True,2,-65,0,90,NORMAL
2026-08-30 08:57:16.532111,EQ-0263,27.785931082297747,34.52679181784205,True,33,-56,0,87,SENSOR_FAILURE
2026-08-30 17:28:16.532111,EQ-0068,27.186591655671624,35.05535283389056,True,19,-51,0,74,NORMAL
2026-08-30 01:00:16.532111,EQ-0014,27.445577007822934,35.13010115971343,True,13,-60,0,88,NORMAL
2026-08-30 16:03:16.532111,EQ-0255,27.89167481474316,34.78600672991594,True,5,-54,0,87,NORMAL
2026-08-30 17:27:16.532111,EQ-0356,27.17631682785772,34.85625763615127,True,1,-60,0,80,NORMAL
2026-08-30 02:41:16.532111,EQ-0213,27.24165055079462,35.02481457171791,False,1129,-124,11,78,NETWORK_OUTAGE
2026-08-30 10:45:16.532111,EQ-0097,27.146931336001188,35.486823846197126,False,1825,-46,0,124,DEVICE_FAILURE
2026-08-30 07:21:16.532111,EQ-0293,27.806915112041043,34.86033380339389,True,3,-62,0,70,NORMAL
2026-08-30 00:32:16.532111,EQ-0006,27.551018516751746,34.63511898865054,True,25,-55,0,87,NORMAL
2026-08-30 21:50:16.532111,EQ-0455,27.656707716587285,34.395899128689415,True,29,-60,0,79,NORMAL
2026-08-30 11:04:16.532111,EQ-0217,27.727812649816837,34.76373455931103,True,6,-54,0,73,NORMAL
2026-08-30 15:31:16.532111,EQ-0391,27.588204919791988,34.54905347912012,False,2340,-119,11,87,NETWORK_OUTAGE
2026-08-30 08:04:16.532111,EQ-0273,27.855714922876743,34.57918611299068,True,22,-62,0,75,NORMAL
2026-08-30 03:55:16.532111,EQ-0360,27.837716371438862,34.77815966703302,True,23,-56,0,81,NORMAL
2026-08-30 07:09:16.532111,EQ-0003,27.258574455884258,35.46748848703174,True,26,-61,0,83,NORMAL
2026-08-30 08:19:16.532111,EQ-0028,27.392483609546805,35.341941264875146,True,18,-52,0,71,NORMAL
2026-08-30 05:21:16.532111,EQ-0171,27.497823290460303,34.90648772225983,False,3011,-117,8,75,NETWORK_OUTAGE
2026-08-30 11:15:16.532111,EQ-0434,27.66528099493962,34.6228052525525,True,14,-67,0,94,NORMAL
2026-08-30 11:38:16.532111,EQ-0038,27.465805943005392,34.996640248562066,True,28,-68,0,87,NORMAL
2026-08-30 17:19:16.532111,EQ-0120,27.457905131585854,35.605341934637906,True,24,-70,0,79,NORMAL
2026-08-30 07:46:16.532111,EQ-0349,27.73997328574724,35.160238435638405,True,8,-70,0,94,NORMAL
2026-08-30 18:02:16.532111,EQ-0395,27.75951144353926,35.054457227776446,False,3028,-49,0,126,DEVICE_FAILURE
2026-08-30 04:03:16.533111,EQ-0496,27.934473804610974,34.583348232084376,True,28,-63,0,79,NORMAL
2026-08-30 00:12:16.533111,EQ-0283,27.21176899529789,34.76889398728052,True,8,-58,0,72,NORMAL
2026-08-30 11:23:16.533111,EQ-0202,27.394392205620715,34.92184578981729,True,13,-61,0,76,NORMAL
2026-08-30 20:40:16.533111,EQ-0142,27.393387472271,34.54882691581658,False,1239,-55,0,126,DEVICE_FAILURE
2026-08-30 00:41:16.533111,EQ-0490,27.394222070880677,35.21029169681119,False,2606,-124,6,75,NETWORK_OUTAGE
2026-08-30 10:35:16.533111,EQ-0267,27.39272570751554,34.735874596407385,False,3144,-43,0,117,DEVICE_FAILURE
2026-08-30 10:26:16.533111,EQ-0436,27.53182177291605,35.212337484246504,False,1027,-127,6,87,NETWORK_OUTAGE
2026-08-30 12:01:16.533111,EQ-0290,27.328944099455573,34.985314455107556,False,5028,-52,0,125,DEVICE_FAILURE
2026-08-30 21:08:16.533111,EQ-0017,27.704402727696426,34.357116631492055,True,15,-57,0,89,SENSOR_FAILURE
2026-08-30 00:44:16.533111,EQ-0282,27.515361173172188,34.63149537042863,True,15,-62,0,71,NORMAL
2026-08-30 07:15:16.533111,EQ-0250,27.499027970471705,35.066893956594285,True,0,-65,0,76,NORMAL
2026-08-30 08:26:16.533111,EQ-0244,27.298600668960606,34.8256072918648,True,28,-67,0,89,NORMAL
2026-08-30 11:52:16.533111,EQ-0211,27.35966076080716,35.33981065196483,True,14,-58,0,85,NORMAL
2026-08-30 02:32:16.533111,EQ-0109,27.578259852416593,35.23996618691179,False,674,-126,6,90,NETWORK_OUTAGE
2026-08-30 18:54:16.533111,EQ-0200,27.56570405704255,34.81768037499638,True,16,-69,0,88,NORMAL
2026-08-30 02:49:16.533111,EQ-0040,27.158589407423115,34.52438198135631,False,2871,-129,10,94,NETWORK_OUTAGE
2026-08-30 08:57:16.533111,EQ-0111,27.63562081925076,34.39833042562794,True,2,-62,0,82,SENSOR_FAILURE
